Év;Hét;Nap;Húzásdátum;5+2 találat (db);5+2 találat (EUR);5+1 találat (db);5+1 találat (EUR);5 találat (db);5 találat (Ft);4+2 találat (db);4+2 találat (Ft);4+1 találat (db);4+1 találat (Ft);4 találat (db);4 találat (Ft);3+2 találat (db);3+2 találat (Ft);3+1 találat (db);3+1 találat (Ft);2+2 találat (db);2+2 találat (Ft);3 találat (db);3 találat (Ft);1+2 találat (db);1+2 találat (Ft);2+1 találat (db);2+1 találat (Ft);Számok
2022;19;Péntek;2022.05.13.;0;0 EUR;0;829 835 EUR;0;26 519 355 Ft;2;2 624 595 Ft;36;89 965 Ft;51;32 810 Ft;42;70 005 Ft;1117;6 425 Ft;518;12 035 Ft;2267;5 915 Ft;2214;5 915 Ft;14629;3 365 Ft;7;13;30;43;47;7;11
2022;19;Kedd;2022.05.10.;0;0 EUR;0;1 089 550 EUR;0;208 915 005 Ft;1;1 378 395 Ft;12;121 650 Ft;37;37 810 Ft;15;50 455 Ft;452;7 175 Ft;380;8 125 Ft;1367;5 850 Ft;1960;3 980 Ft;6642;3 435 Ft;3;7;34;43;50;5;10
2022;18;Péntek;2022.05.06.;0;0 EUR;0;2 438 713 EUR;0;65 822 200 Ft;1;2 832 300 Ft;7;142 595 Ft;20;45 220 Ft;22;87 790 Ft;477;9 590 Ft;284;15 060 Ft;1256;7 005 Ft;1407;7 005 Ft;7243;4 490 Ft;5;6;39;49;50;10;12
2022;18;Kedd;2022.05.03.;0;0 EUR;0;0 EUR;0;21 877 165 Ft;1;1 443 435 Ft;14;78 440 Ft;35;31 010 Ft;20;44 370 Ft;546;5 645 Ft;413;7 550 Ft;1273;4 895 Ft;1891;3 910 Ft;6840;3 160 Ft;6;13;22;24;30;5;10
2022;17;Péntek;2022.04.29.;0;0 EUR;0;0 EUR;0;45 658 430 Ft;1;2 869 055 Ft;14;145 385 Ft;33;35 325 Ft;19;96 525 Ft;507;8 230 Ft;250;15 470 Ft;1801;6 120 Ft;1369;6 120 Ft;7620;4 080 Ft;5;6;17;18;34;1;11
2022;17;Kedd;2022.04.26.;0;0 EUR;0;275 654 EUR;0;79 282 765 Ft;1;1 089 770 Ft;6;115 905 Ft;15;42 025 Ft;22;54 060 Ft;362;7 445 Ft;381;8 670 Ft;939;6 325 Ft;1965;4 080 Ft;6475;3 605 Ft;10;27;32;41;49;1;9
2022;16;Péntek;2022.04.22.;0;0 EUR;1;603 179 EUR;0;66 400 880 Ft;1;2 489 240 Ft;9;139 400 Ft;43;39 915 Ft;32;86 835 Ft;686;8 400 Ft;313;14 690 Ft;1652;6 700 Ft;1758;6 700 Ft;10005;4 010 Ft;2;18;28;42;50;2;11
2022;16;Kedd;2022.04.19.;0;0 EUR;0;0 EUR;0;26 124 000 Ft;2;797 980 Ft;12;64 430 Ft;29;31 485 Ft;27;33 865 Ft;719;4 795 Ft;297;6 700 Ft;1050;4 795 Ft;1516;3 875 Ft;9183;2 550 Ft;3;7;15;17;35;3;4
2022;15;Péntek;2022.04.15.;0;0 EUR;0;237 056 EUR;0;31 817 915 Ft;2;709 205 Ft;24;63 990 Ft;52;25 600 Ft;58;27 440 Ft;877;4 965 Ft;909;4 965 Ft;1948;4 895 Ft;5674;2 755 Ft;11654;2 755 Ft;2;5;10;20;24;4;7
2022;15;Kedd;2022.04.12.;0;0 EUR;0;713 768 EUR;0;136 860 980 Ft;2;1 881 220 Ft;9;122 670 Ft;17;44 335 Ft;20;54 640 Ft;464;6 835 Ft;330;8 365 Ft;894;6 700 Ft;1689;4 080 Ft;7430;3 195 Ft;19;20;24;36;41;4;5
2022;14;Péntek;2022.04.08.;0;0 EUR;2;338 156 EUR;0;46 313 915 Ft;0;3 145 610 Ft;7;163 405 Ft;19;49 300 Ft;16;114 885 Ft;482;9 655 Ft;266;17 920 Ft;1295;7 615 Ft;1654;7 615 Ft;7264;4 520 Ft;2;26;41;45;48;5;12
2022;14;Kedd;2022.04.05.;0;0 EUR;0;644 761 EUR;1;41 209 735 Ft;0;2 265 795 Ft;6;118 560 Ft;21;41 345 Ft;15;76 600 Ft;332;7 515 Ft;179;12 545 Ft;875;6 120 Ft;906;6 120 Ft;5244;3 740 Ft;9;10;28;38;48;8;12
2022;13;Péntek;2022.04.01.;0;24 790 202 EUR;0;446 950 EUR;0;68 560 115 Ft;1;869 890 Ft;21;104 990 Ft;28;19 515 Ft;62;19 515 Ft;734;5 780 Ft;812;5 780 Ft;1501;5 780 Ft;4540;2 890 Ft;11518;2 890 Ft;7;8;35;37;49;5;8
2022;13;Kedd;2022.03.29.;0;0 EUR;0;651 307 EUR;0;20 814 050 Ft;0;2 942 770 Ft;3;134 810 Ft;14;40 050 Ft;5;68 885 Ft;257;7 380 Ft;118;11 120 Ft;756;5 575 Ft;716;5 575 Ft;4219;3 705 Ft;10;15;18;24;39;2;11
2022;12;Péntek;2022.03.25.;0;0 EUR;0;890 916 EUR;0;68 331 160 Ft;0;2 087 225 Ft;15;114 170 Ft;26;39 540 Ft;33;57 560 Ft;592;7 515 Ft;405;9 250 Ft;1672;6 290 Ft;2233;4 590 Ft;8946;3 605 Ft;11;20;31;35;46;6;10
2022;11;Péntek;2022.03.18.;0;45 000 000 EUR;0;2 007 890 EUR;0;54 220 070 Ft;0;1 390 225 Ft;20;102 000 Ft;28;46 170 Ft;49;21 895 Ft;853;7 040 Ft;912;7 040 Ft;1742;5 610 Ft;5266;3 230 Ft;14798;2 855 Ft;1;8;33;38;43;2;6
2022;10;Péntek;2022.03.11.;0;0 EUR;0;457 490 EUR;0;40 144 785 Ft;2;2 230 265 Ft;22;97 495 Ft;30;44 920 Ft;31;25 825 Ft;971;6 930 Ft;730;8 620 Ft;1481;5 870 Ft;3633;4 045 Ft;15509;2 820 Ft;5;31;39;46;49;8;9
2022;9;Péntek;2022.03.04.;0;0 EUR;0;2 389 564 EUR;0;27 241 015 Ft;0;1 650 950 Ft;12;82 525 Ft;32;38 015 Ft;67;19 960 Ft;979;6 430 Ft;832;7 205 Ft;1648;5 135 Ft;4482;3 360 Ft;14288;2 745 Ft;1;17;20;36;49;6;9
2022;8;Péntek;2022.02.25.;0;0 EUR;0;315 645 EUR;0;62 971 240 Ft;1;2 099 015 Ft;28;65 245 Ft;51;29 165 Ft;54;21 640 Ft;1091;6 300 Ft;773;7 300 Ft;2186;4 875 Ft;4153;3 390 Ft;13878;2 780 Ft;4;19;34;41;43;1;5
2022;7;Péntek;2022.02.18.;0;0 EUR;0;695 392 EUR;1;33 974 885 Ft;2;966 740 Ft;20;68 640 Ft;38;31 620 Ft;127;13 275 Ft;1148;4 975 Ft;1734;4 975 Ft;1969;4 520 Ft;9613;2 390 Ft;16397;2 390 Ft;5;10;25;29;32;4;7
2022;6;Péntek;2022.02.11.;0;0 EUR;0;649 514 EUR;0;37 022 325 Ft;3;1 645 425 Ft;16;84 140 Ft;32;35 920 Ft;37;23 645 Ft;904;6 135 Ft;780;8 045 Ft;1484;4 975 Ft;4234;3 810 Ft;14230;2 615 Ft;5;10;26;37;42;3;10
2022;5;Péntek;2022.02.04.;0;0 EUR;2;202 867 EUR;1;20 814 150 Ft;0;1 982 285 Ft;33;72 770 Ft;72;25 420 Ft;41;24 970 Ft;1178;5 945 Ft;594;8 980 Ft;2476;4 135 Ft;2798;4 135 Ft;14784;2 715 Ft;12;18;27;33;41;9;10
2022;4;Péntek;2022.01.28.;0;11 134 617 EUR;0;918 059 EUR;0;26 164 680 Ft;2;1 368 065 Ft;17;72 320 Ft;37;32 625 Ft;60;17 990 Ft;1125;5 105 Ft;967;6 460 Ft;1613;4 555 Ft;5135;3 230 Ft;17142;2 325 Ft;5;21;23;29;35;7;9
2022;3;Péntek;2022.01.21.;0;24 000 400 EUR;2;334 853 EUR;0;38 173 240 Ft;3;1 329 405 Ft;21;67 700 Ft;46;32 750 Ft;74;17 735 Ft;1508;5 005 Ft;1100;6 395 Ft;2314;4 555 Ft;5237;3 200 Ft;19365;2 360 Ft;2;5;9;29;32;2;4
2022;2;Péntek;2022.01.14.;0;0 EUR;0;1 057 442 EUR;0;48 219 345 Ft;0;1 488 225 Ft;38;71 385 Ft;42;33 400 Ft;56;19 995 Ft;1233;5 555 Ft;850;7 040 Ft;1952;4 845 Ft;4594;3 260 Ft;17104;2 485 Ft;9;15;27;41;44;2;4
2022;1;Péntek;2022.01.07.;0;0 EUR;1;390 310 EUR;1;31 782 455 Ft;3;975 750 Ft;21;75 325 Ft;53;30 295 Ft;61;16 700 Ft;1078;5 360 Ft;918;6 070 Ft;2143;4 200 Ft;4354;3 005 Ft;15071;2 455 Ft;8;17;21;23;47;2;6
2021;52;Péntek;2021.12.31.;0;0 EUR;0;355 912 EUR;0;27 049 345 Ft;1;1 656 055 Ft;26;79 975 Ft;38;39 665 Ft;53;21 025 Ft;1013;6 040 Ft;785;7 365 Ft;1685;5 135 Ft;4113;3 455 Ft;14942;2 615 Ft;7;16;36;42;43;6;8
2021;51;Péntek;2021.12.24.;0;12 664 043 EUR;0;225 075 EUR;0;9 621 945 Ft;2;1 327 140 Ft;43;53 910 Ft;63;24 905 Ft;44;23 190 Ft;1531;5 070 Ft;677;8 400 Ft;2284;4 330 Ft;3619;4 005 Ft;18632;2 425 Ft;3;17;21;35;42;8;9
2021;50;Péntek;2021.12.17.;0;73 720 055 EUR;0;714 788 EUR;1;46 563 390 Ft;0;1 781 085 Ft;9;113 145 Ft;42;41 600 Ft;54;21 385 Ft;856;7 205 Ft;813;7 430 Ft;1785;5 070 Ft;4413;3 555 Ft;12277;3 035 Ft;6;8;16;44;50;1;10
2021;49;Péntek;2021.12.10.;0;0 EUR;0;622 779 EUR;0;40 569 640 Ft;1;1 632 085 Ft;13;92 700 Ft;25;40 825 Ft;59;17 795 Ft;885;6 040 Ft;1093;6 040 Ft;1454;5 395 Ft;5892;2 680 Ft;14094;2 585 Ft;8;9;30;34;48;5;8
2021;48;Péntek;2021.12.03.;0;0 EUR;0;203 890 EUR;2;17 045 260 Ft;2;968 450 Ft;26;64 825 Ft;53;24 840 Ft;65;17 700 Ft;1182;5 005 Ft;870;6 590 Ft;2350;3 940 Ft;3876;3 325 Ft;16373;2 295 Ft;2;5;13;15;23;6;8
2021;47;Péntek;2021.11.26.;0;0 EUR;0;500 829 EUR;1;22 837 810 Ft;1;963 605 Ft;47;57 040 Ft;44;29 005 Ft;86;14 180 Ft;1571;4 425 Ft;1116;5 555 Ft;2253;4 100 Ft;5080;2 840 Ft;18676;2 230 Ft;7;17;21;37;39;3;5
2021;46;Péntek;2021.11.19.;0;0 EUR;0;381 298 EUR;1;31 048 535 Ft;1;1 646 495 Ft;36;63 470 Ft;36;29 005 Ft;46;18 445 Ft;1138;4 940 Ft;679;6 785 Ft;1908;4 330 Ft;3380;3 390 Ft;14934;2 325 Ft;6;12;20;21;34;4;5
2021;45;Péntek;2021.11.12.;0;0 EUR;0;591 237 EUR;0;101 101 680 Ft;0;1 872 235 Ft;11;105 845 Ft;23;43 315 Ft;43;27 195 Ft;654;7 300 Ft;510;8 755 Ft;1102;6 040 Ft;3177;3 810 Ft;11162;2 940 Ft;4;30;43;44;46;1;3
2021;44;Péntek;2021.11.05.;0;5 075 565 EUR;0;358 629 EUR;0;14 601 310 Ft;1;1 032 405 Ft;35;58 625 Ft;41;29 460 Ft;85;14 470 Ft;1092;5 200 Ft;1008;5 425 Ft;1638;4 555 Ft;5428;2 615 Ft;14143;2 455 Ft;6;13;25;31;49;2;7
2021;43;Péntek;2021.10.29.;0;10 202 832 EUR;0;298 123 EUR;0;40 783 205 Ft;5;772 390 Ft;44;57 655 Ft;55;29 360 Ft;107;12 470 Ft;1240;5 005 Ft;1375;5 005 Ft;2033;4 395 Ft;6366;2 455 Ft;15120;2 455 Ft;11;23;37;38;44;4;8
2021;42;Péntek;2021.10.22.;0;10 754 545 EUR;0;910 793 EUR;0;34 610 130 Ft;0;1 258 535 Ft;13;94 510 Ft;20;41 150 Ft;80;12 660 Ft;803;5 170 Ft;1602;5 170 Ft;1108;5 170 Ft;9833;2 360 Ft;13328;2 360 Ft;15;33;34;38;43;3;7
2021;41;Péntek;2021.10.15.;0;33 234 495 EUR;1;698 338 EUR;0;23 883 170 Ft;1;1 090 545 Ft;26;60 205 Ft;44;26 650 Ft;59;17 635 Ft;1068;5 105 Ft;795;6 750 Ft;1785;4 005 Ft;4204;3 325 Ft;13963;2 485 Ft;2;6;8;21;25;6;9
2021;40;Péntek;2021.10.08.;0;0 EUR;0;664 091 EUR;0;214 501 520 Ft;0;1 776 405 Ft;19;83 300 Ft;28;40 860 Ft;32;21 835 Ft;731;6 330 Ft;579;7 525 Ft;1306;5 460 Ft;3411;3 555 Ft;11853;2 715 Ft;20;28;32;38;46;6;8
2021;39;Péntek;2021.10.01.;0;0 EUR;0;306 502 EUR;0;20 964 735 Ft;0;1 519 165 Ft;9;93 865 Ft;17;45 250 Ft;52;17 505 Ft;658;6 135 Ft;999;6 135 Ft;1113;5 655 Ft;6297;2 650 Ft;11740;2 650 Ft;20;33;34;37;39;4;8
2021;38;Péntek;2021.09.24.;0;22 170 100 EUR;0;492 365 EUR;0;20 410 760 Ft;2;1 439 190 Ft;19;70 445 Ft;48;27 780 Ft;55;20 575 Ft;887;5 815 Ft;669;7 655 Ft;1965;4 165 Ft;3582;3 680 Ft;11961;2 680 Ft;12;22;35;38;49;5;10
2021;37;Péntek;2021.09.17.;0;0 EUR;0;615 218 EUR;0;30 057 765 Ft;4;762 310 Ft;25;72 610 Ft;44;36 340 Ft;163;10 560 Ft;1171;4 555 Ft;1961;4 555 Ft;1552;4 555 Ft;10029;2 195 Ft;15897;2 195 Ft;14;17;20;27;32;3;7
2021;36;Péntek;2021.09.10.;0;49 327 084 EUR;0;1 170 614 EUR;0;29 655 565 Ft;1;1 934 025 Ft;29;80 460 Ft;46;34 045 Ft;40;21 445 Ft;965;6 170 Ft;742;7 750 Ft;2074;4 360 Ft;3753;3 715 Ft;13537;2 680 Ft;2;14;18;23;42;5;10
2021;35;Péntek;2021.09.03.;0;0 EUR;0;360 915 EUR;0;27 429 550 Ft;0;1 714 325 Ft;10;101 715 Ft;35;39 340 Ft;60;24 450 Ft;784;6 815 Ft;668;8 465 Ft;1654;4 975 Ft;3509;3 975 Ft;12313;2 810 Ft;5;9;20;44;48;4;10
2021;34;Péntek;2021.08.27.;0;0 EUR;0;999 239 EUR;1;45 565 285 Ft;1;1 518 845 Ft;12;90 635 Ft;27;42 380 Ft;55;18 345 Ft;883;6 200 Ft;956;6 200 Ft;1663;5 170 Ft;5280;2 840 Ft;13871;2 615 Ft;19;20;22;25;42;4;6
2021;33;Péntek;2021.08.20.;0;0 EUR;0;468 374 EUR;0;30 511 195 Ft;1;2 454 895 Ft;17;101 520 Ft;23;41 440 Ft;41;26 100 Ft;614;7 140 Ft;512;9 045 Ft;1210;5 490 Ft;2836;4 135 Ft;10704;2 905 Ft;8;31;34;36;45;8;10
2021;32;Péntek;2021.08.13.;0;45 000 000 EUR;0;836 537 EUR;0;37 360 960 Ft;2;1 383 730 Ft;14;104 555 Ft;33;42 635 Ft;51;23 515 Ft;968;6 910 Ft;674;8 430 Ft;1713;5 525 Ft;3979;3 810 Ft;14487;2 875 Ft;4;31;39;43;46;1;4
2021;31;Péntek;2021.08.06.;0;0 EUR;0;314 623 EUR;1;40 350 485 Ft;0;1 735 480 Ft;24;71 995 Ft;47;31 395 Ft;75;18 990 Ft;1089;5 525 Ft;852;6 850 Ft;2092;4 360 Ft;4540;3 260 Ft;15349;2 485 Ft;16;19;21;29;36;1;7
2021;30;Péntek;2021.07.30.;0;0 EUR;0;408 335 EUR;0;55 860 300 Ft;0;2 586 100 Ft;8;102 780 Ft;26;41 020 Ft;44;23 900 Ft;627;7 140 Ft;563;8 010 Ft;1575;5 200 Ft;3363;3 620 Ft;11076;2 940 Ft;5;14;39;43;44;1;6
2021;29;Péntek;2021.07.23.;0;0 EUR;0;541 343 EUR;0;49 370 520 Ft;5;1 127 175 Ft;29;82 625 Ft;50;39 150 Ft;135;16 540 Ft;1275;5 945 Ft;1754;5 945 Ft;1831;5 105 Ft;7872;2 905 Ft;15644;2 615 Ft;13;33;42;48;50;3;9
2021;28;Péntek;2021.07.16.;0;0 EUR;0;675 175 EUR;0;28 863 730 Ft;4;986 765 Ft;28;73 610 Ft;34;31 430 Ft;102;15 535 Ft;1258;5 490 Ft;1167;6 010 Ft;1800;4 685 Ft;5387;3 035 Ft;16640;2 485 Ft;9;14;24;37;39;4;9
2021;27;Péntek;2021.07.09.;0;0 EUR;0;271 578 EUR;0;54 179 890 Ft;1;1 901 050 Ft;24;80 750 Ft;25;36 015 Ft;36;23 450 Ft;908;5 780 Ft;588;8 300 Ft;1346;4 940 Ft;3079;3 975 Ft;13957;2 520 Ft;8;14;15;20;31;8;9
2021;26;Péntek;2021.07.02.;0;0 EUR;0;447 260 EUR;0;25 493 840 Ft;0;1 114 480 Ft;25;58 980 Ft;38;26 745 Ft;62;14 470 Ft;923;4 940 Ft;853;5 685 Ft;1727;4 005 Ft;4716;2 840 Ft;12225;2 455 Ft;4;5;10;25;31;4;6
2021;25;Péntek;2021.06.25.;0;48 195 035 EUR;0;318 878 EUR;1;16 964 315 Ft;0;1 325 335 Ft;19;73 095 Ft;46;28 005 Ft;56;20 190 Ft;943;5 880 Ft;715;7 430 Ft;1922;4 425 Ft;3881;3 520 Ft;13165;2 650 Ft;4;17;22;30;47;1;8
2021;24;Péntek;2021.06.18.;0;0 EUR;0;416 379 EUR;0;39 556 065 Ft;0;1 883 605 Ft;15;93 670 Ft;30;41 960 Ft;27;24 905 Ft;743;6 945 Ft;563;8 430 Ft;1331;5 460 Ft;3371;3 975 Ft;12467;2 780 Ft;11;14;44;46;49;7;10
2021;23;Péntek;2021.06.11.;0;0 EUR;0;986 175 EUR;0;74 949 275 Ft;0;2 025 630 Ft;19;90 890 Ft;33;40 215 Ft;33;25 550 Ft;1015;6 235 Ft;628;8 430 Ft;1446;5 460 Ft;3105;4 070 Ft;14798;2 615 Ft;8;20;23;48;50;8;9
2021;22;Péntek;2021.06.04.;0;0 EUR;0;373 919 EUR;0;42 626 860 Ft;0;1 578 760 Ft;15;77 490 Ft;27;39 760 Ft;65;18 280 Ft;898;5 975 Ft;839;6 555 Ft;1504;5 040 Ft;4142;3 200 Ft;13150;2 550 Ft;13;17;26;49;50;1;7
2021;21;Péntek;2021.05.28.;0;90 000 000 EUR;0;2 724 741 EUR;0;34 235 545 Ft;1;1 122 455 Ft;21;73 225 Ft;39;34 595 Ft;91;14 405 Ft;994;5 460 Ft;1292;5 460 Ft;1472;4 940 Ft;7246;2 550 Ft;14412;2 550 Ft;15;26;35;37;43;3;8
2021;20;Péntek;2021.05.21.;0;0 EUR;1;510 740 EUR;0;43 668 310 Ft;1;1 119 680 Ft;27;71 190 Ft;32;33 430 Ft;75;15 860 Ft;1253;5 460 Ft;1162;5 880 Ft;1864;4 555 Ft;6118;2 940 Ft;16827;2 455 Ft;2;12;15;33;39;4;9
2021;19;Péntek;2021.05.14.;0;0 EUR;0;301 615 EUR;0;38 682 155 Ft;3;1 562 900 Ft;23;89 180 Ft;39;39 985 Ft;55;20 350 Ft;873;6 785 Ft;873;6 880 Ft;1583;5 490 Ft;5364;2 940 Ft;13233;2 840 Ft;1;15;29;42;50;3;6
2021;18;Péntek;2021.05.07.;0;0 EUR;2;151 258 EUR;0;16 229 070 Ft;1;910 535 Ft;83;36 755 Ft;123;18 185 Ft;78;17 605 Ft;2195;3 845 Ft;884;7 170 Ft;3577;3 585 Ft;3629;3 585 Ft;20195;2 130 Ft;3;7;19;27;29;7;10
2021;17;Péntek;2021.04.30.;0;0 EUR;0;275 980 EUR;0;27 966 050 Ft;1;1 198 525 Ft;32;74 805 Ft;43;37 145 Ft;80;15 215 Ft;1152;5 555 Ft;1107;5 750 Ft;1806;5 005 Ft;5762;2 780 Ft;15306;2 485 Ft;23;27;34;40;43;5;7
2021;16;Péntek;2021.04.23.;0;0 EUR;0;339 622 EUR;0;33 185 990 Ft;1;1 407 860 Ft;22;79 005 Ft;37;33 270 Ft;48;19 445 Ft;955;5 525 Ft;751;7 010 Ft;1864;4 360 Ft;3932;3 455 Ft;14721;2 455 Ft;3;6;11;14;49;1;5
2021;15;Péntek;2021.04.16.;0;0 EUR;0;627 610 EUR;0;35 773 800 Ft;3;1 135 670 Ft;47;57 625 Ft;78;24 935 Ft;77;15 955 Ft;1406;4 910 Ft;902;6 430 Ft;2225;3 975 Ft;4146;3 295 Ft;15639;2 425 Ft;12;19;20;28;31;6;9
2021;14;Péntek;2021.04.09.;0;49 162 255 EUR;0;1 199 093 EUR;0;45 565 515 Ft;9;646 290 Ft;41;60 110 Ft;44;30 655 Ft;214;9 660 Ft;1519;4 360 Ft;2274;4 360 Ft;2052;4 360 Ft;10041;2 195 Ft;18469;2 195 Ft;11;18;23;29;32;3;7
2021;13;Péntek;2021.04.02.;0;0 EUR;0;2 167 645 EUR;0;30 888 940 Ft;1;1 872 045 Ft;20;93 475 Ft;17;45 545 Ft;43;21 900 Ft;938;5 975 Ft;673;7 655 Ft;1223;5 525 Ft;3800;3 555 Ft;15791;2 425 Ft;1;3;4;36;43;2;3
2021;12;Péntek;2021.03.26.;0;0 EUR;0;516 794 EUR;0;78 552 760 Ft;1;1 510 605 Ft;17;97 515 Ft;40;39 245 Ft;49;22 965 Ft;897;6 850 Ft;690;8 010 Ft;1805;5 360 Ft;3897;3 650 Ft;13311;2 875 Ft;7;38;41;44;50;1;8
2021;11;Péntek;2021.03.19.;0;0 EUR;0;175 465 EUR;0;27 504 225 Ft;1;1 930 120 Ft;41;55 460 Ft;49;26 940 Ft;44;23 320 Ft;1526;4 715 Ft;591;8 365 Ft;2165;4 040 Ft;3005;4 040 Ft;18164;2 230 Ft;3;11;19;34;37;8;9
2021;10;Péntek;2021.03.12.;0;63 605 426 EUR;0;556 722 EUR;0;24 410 110 Ft;5;846 195 Ft;29;59 140 Ft;64;26 940 Ft;83;13 565 Ft;1090;4 975 Ft;1096;5 360 Ft;2067;4 165 Ft;5847;2 585 Ft;15213;2 390 Ft;6;11;18;26;34;5;8
2021;9;Péntek;2021.03.05.;0;0 EUR;1;351 855 EUR;1;93 593 515 Ft;2;1 509 575 Ft;43;77 680 Ft;76;32 300 Ft;40;23 835 Ft;1102;6 170 Ft;614;8 300 Ft;2425;4 750 Ft;3279;3 845 Ft;13890;2 745 Ft;9;23;34;40;42;1;4
2021;8;Péntek;2021.02.26.;0;0 EUR;0;1 122 869 EUR;1;32 001 775 Ft;2;1 254 950 Ft;29;66 990 Ft;82;28 295 Ft;73;17 895 Ft;1435;5 040 Ft;870;6 525 Ft;2685;4 100 Ft;4079;3 295 Ft;17045;2 360 Ft;3;13;24;29;32;1;7
2021;7;Péntek;2021.02.19.;0;0 EUR;0;414 476 EUR;0;39 375 250 Ft;0;1 357 765 Ft;22;89 245 Ft;27;42 250 Ft;65;18 315 Ft;849;6 170 Ft;1036;6 170 Ft;1266;5 590 Ft;5680;2 780 Ft;13183;2 615 Ft;27;35;36;38;41;5;7
2021;6;Péntek;2021.02.12.;0;0 EUR;0;312 949 EUR;0;53 514 285 Ft;3;914 770 Ft;25;58 720 Ft;52;31 590 Ft;74;13 600 Ft;1342;4 940 Ft;1298;5 040 Ft;1975;4 490 Ft;5995;2 550 Ft;17155;2 295 Ft;15;18;24;27;44;2;7
2021;5;Péntek;2021.02.05.;0;11 023 761 EUR;0;322 395 EUR;0;36 753 040 Ft;1;1 500 110 Ft;13;83 720 Ft;39;31 105 Ft;47;21 900 Ft;731;6 200 Ft;708;7 915 Ft;1485;4 715 Ft;3707;3 845 Ft;11943;2 745 Ft;2;3;16;33;46;2;10
2021;4;Péntek;2021.01.29.;1;11 125 843 EUR;4;561 929 EUR;1;44 611 435 Ft;2;1 457 860 Ft;14;73 675 Ft;24;39 150 Ft;65;16 730 Ft;805;6 070 Ft;1009;6 070 Ft;1287;5 425 Ft;5658;2 680 Ft;11915;2 680 Ft;16;30;33;36;43;4;8
2021;3;Péntek;2021.01.22.;0;13 778 438 EUR;0;0 EUR;0;37 560 345 Ft;1;1 832 185 Ft;14;108 690 Ft;17;47 935 Ft;39;25 485 Ft;553;8 045 Ft;620;8 045 Ft;956;6 460 Ft;3980;3 360 Ft;10401;3 165 Ft;38;40;41;46;48;2;6
2021;2;Péntek;2021.01.15.;0;90 000 000 EUR;0;1 146 823 EUR;1;30 668 335 Ft;0;1 522 525 Ft;21;89 505 Ft;23;39 310 Ft;66;17 795 Ft;863;6 200 Ft;988;6 200 Ft;1538;5 170 Ft;5212;2 940 Ft;13579;2 680 Ft;10;19;32;36;46;4;6
2021;1;Péntek;2021.01.08.;0;0 EUR;0;270 341 EUR;1;17 842 490 Ft;2;1 686 575 Ft;38;63 435 Ft;49;31 495 Ft;49;23 255 Ft;1305;5 490 Ft;689;8 105 Ft;1826;4 750 Ft;3401;3 940 Ft;16936;2 485 Ft;8;22;25;38;50;8;9
2020;53;Péntek;2021.01.01.;0;0 EUR;0;421 292 EUR;0;96 054 775 Ft;0;1 549 270 Ft;23;93 055 Ft;21;39 825 Ft;62;16 860 Ft;855;6 235 Ft;993;6 235 Ft;1498;5 360 Ft;5428;2 940 Ft;12895;2 715 Ft;17;36;38;43;46;4;6
2020;52;Péntek;2020.12.25.;0;0 EUR;0;353 723 EUR;0;34 563 840 Ft;1;1 300 785 Ft;36;67 055 Ft;85;24 255 Ft;83;18 090 Ft;1232;5 395 Ft;828;7 010 Ft;2434;3 715 Ft;4046;3 555 Ft;14219;2 585 Ft;7;26;42;10;19;9;1
2020;51;Péntek;2020.12.18.;0;0 EUR;0;2 051 630 EUR;0;19 490 465 Ft;0;1 129 855 Ft;24;92 540 Ft;42;38 600 Ft;71;17 250 Ft;1007;5 845 Ft;1087;5 845 Ft;1784;4 875 Ft;5905;2 680 Ft;14354;2 520 Ft;4;17;27;28;50;5;8
2020;50;Péntek;2020.12.11.;0;0 EUR;0;948 154 EUR;0;36 029 845 Ft;2;1 896 300 Ft;16;107 170 Ft;25;41 410 Ft;55;23 545 Ft;860;6 910 Ft;730;7 785 Ft;1578;5 235 Ft;3815;3 650 Ft;12519;2 810 Ft;4;13;15;41;49;1;9
2020;49;Péntek;2020.12.04.;0;0 EUR;0;1 791 956 EUR;0;34 047 170 Ft;0;2 619 015 Ft;11;111 210 Ft;15;50 970 Ft;25;26 065 Ft;579;7 460 Ft;506;9 140 Ft;1016;6 135 Ft;2734;4 135 Ft;10338;2 970 Ft;1;27;37;40;41;7;10
2020;48;Péntek;2020.11.27.;0;11 237 997 EUR;0;1 786 388 EUR;0;33 941 355 Ft;0;1 786 385 Ft;9;102 490 Ft;35;38 890 Ft;41;21 155 Ft;663;6 490 Ft;630;7 395 Ft;1284;4 910 Ft;3526;3 555 Ft;10159;2 780 Ft;1;2;22;25;30;5;10
2020;47;Péntek;2020.11.20.;0;61 083 832 EUR;0;826 136 EUR;0;41 454 015 Ft;0;1 401 820 Ft;15;95 965 Ft;20;44 705 Ft;39;22 580 Ft;863;6 430 Ft;658;7 785 Ft;1291;5 780 Ft;3462;3 620 Ft;14439;2 585 Ft;18;20;34;49;50;7;8
2020;46;Péntek;2020.11.13.;0;0 EUR;0;0 EUR;0;24 990 835 Ft;3;1 502 175 Ft;16;72 645 Ft;47;30 715 Ft;45;21 675 Ft;1066;5 815 Ft;723;7 815 Ft;2286;4 395 Ft;3899;3 745 Ft;16412;2 550 Ft;5;17;21;37;38;1;4
